0      0      1805
0      1      1755
0      2      1756
1      0      1786
1      1      1785
1      2      1734
2      0      1786
2      1      1833
2      2      1834
3      0      1718
3      1      1735
3      2      1733
4      0      1930
4      1      1929
4      2      1973
5      0      1883
5      1      1882
5      2      1834
6      0      1884
6      1      1883
6      2      1836
7      0      1929
7      1      1930
7      2      1883
8      0      1950
8      1      1930
8      2      1973
9      0      1905
9      1      1855
9      2      1856
10      0      1771
10      1      1718
10      2      1717
11      0      1833
11      1      1786
11      2      1787
12      0      1786
12      1      1733
12      2      1735
13      0      1733
13      1      1786
13      2      1734
14      0      1929
14      1      1931
14      2      1973
15      0      1882
15      1      1883
15      2      1930
16      0      1884
16      1      1885
16      2      1931
17      0      1883
17      1      1884
17      2      1929
18      0      1836
18      1      1835
18      2      1884
19      0      1771
19      1      1819
19      2      1787
20      0      1735
20      1      1771
20      2      1787
21      0      1719
21      1      1772
21      2      1771
22      0      1717
22      1      1719
22      2      1771
23      0      1717
23      1      1670
23      2      1719
24      0      1882
24      1      1856
24      2      1834
25      0      1720
25      1      1719
25      2      1670
26      0      1869
26      1      1819
26      2      1820
27      0      1773
27      1      1821
27      2      1820
28      0      1886
28      1      1885
28      2      1837
29      0      1869
29      1      1886
29      2      1837
30      0      1887
30      1      1932
30      2      1886
31      0      1771
31      1      1735
31      2      1718
32      0      1835
32      1      1787
32      2      1819
33      0      1835
33      1      1836
33      2      1787
34      0      1906
34      1      1950
34      2      1949
35      0      1772
35      1      1819
35      2      1771
36      0      1773
36      1      1772
36      2      1720
37      0      1820
37      1      1819
37      2      1772
38      0      1950
38      1      1992
38      2      1949
39      0      1905
39      1      1906
39      2      1949
40      0      1973
40      1      1993
40      2      1950
41      0      1668
41      1      1714
41      2      1713
42      0      1722
42      1      1716
42      2      1673
43      0      1822
43      1      1818
43      2      1776
44      0      1825
44      1      1823
44      2      1776
45      0      1823
45      1      1871
45      2      1822
46      0      1770
46      1      1716
46      2      1769
47      0      1767
47      1      1768
47      2      1816
48      0      1714
48      1      1715
48      2      1768
49      0      1767
49      1      1714
49      2      1768
50      0      1720
50      1      1767
50      2      1773
51      0      1720
51      1      1712
51      2      1767
52      0      1715
52      1      1669
52      2      1673
53      0      1975
53      1      1976
53      2      2018
54      0      1960
54      1      2004
54      2      1962
55      0      2146
55      1      2104
55      2      2131
56      0      2190
56      1      2147
56      2      2148
57      0      2231
57      1      2190
57      2      2189
58      0      2187
58      1      2147
58      2      2190
59      0      2103
59      1      2104
59      2      2148
60      0      2019
60      1      2062
60      2      2061
61      0      2019
61      1      2003
61      2      2047
62      0      2004
62      1      2048
62      2      2005
63      0      2144
63      1      2102
63      2      2145
64      0      2006
64      1      2049
64      2      2048
65      0      2390
65      1      2392
65      2      2420
66      0      2328
66      1      2361
66      2      2329
67      0      2362
67      1      2363
67      2      2393
68      0      2104
68      1      2090
68      2      2131
69      0      1907
69      1      1858
69      2      1857
70      0      2043
70      1      2042
70      2      2086
71      0      2181
71      1      2210
71      2      2217
72      0      2222
72      1      2181
72      2      2217
73      0      2139
73      1      2124
73      2      2167
74      0      1966
74      1      1927
74      2      1971
75      0      2041
75      1      2043
75      2      2084
76      0      2085
76      1      2043
76      2      2086
77      0      2170
77      1      2168
77      2      2126
78      0      1954
78      1      1910
78      2      1911
79      0      1997
79      1      1954
79      2      1955
80      0      2085
80      1      2084
80      2      2043
81      0      1953
81      1      1908
81      2      1952
82      0      1953
82      1      1909
82      2      1908
83      0      1954
83      1      1996
83      2      1952
84      0      2083
84      1      2040
84      2      2084
85      0      1952
85      1      1996
85      2      1953
86      0      1997
86      1      2041
86      2      1996
87      0      1927
87      1      1881
87      2      1909
88      0      1952
88      1      1907
88      2      1910
89      0      1997
89      1      1996
89      2      1954
90      0      1908
90      1      1907
90      2      1952
91      0      2040
91      1      1995
91      2      1996
92      0      2084
92      1      2040
92      2      2041
93      0      2039
93      1      1995
93      2      2040
94      0      1909
94      1      1951
94      2      1927
95      0      1953
95      1      1996
95      2      1995
96      0      1909
96      1      1881
96      2      1859
97      0      2089
97      1      2130
97      2      2092
98      0      2045
98      1      2089
98      2      2050
99      0      2088
99      1      2130
99      2      2089
100      0      1993
100      1      2037
100      2      2036
101      0      1950
101      1      1993
101      2      1992
102      0      1973
102      1      1974
102      2      2016
103      0      1870
103      1      1867
103      2      1916
104      0      1917
104      1      1870
104      2      1918
105      0      1961
105      1      1917
105      2      1918
106      0      1887
106      1      1869
106      2      1917
107      0      1869
107      1      1820
107      2      1821
108      0      1772
108      1      1773
108      2      1820
109      0      1712
109      1      1720
109      2      1670
110      0      1712
110      1      1713
110      2      1767
111      0      1767
111      1      1713
111      2      1714
112      0      1932
112      1      1931
112      2      1885
113      0      1932
113      1      1975
113      2      1931
114      0      1961
114      1      1976
114      2      1933
115      0      2003
115      1      2019
115      2      1976
116      0      1974
116      1      1973
116      2      1931
117      0      2018
117      1      2017
117      2      1975
118      0      2017
118      1      2059
118      2      2016
119      0      1673
119      1      1628
119      2      1675
120      0      2017
120      1      1974
120      2      1975
121      0      2060
121      1      2017
121      2      2018
122      0      2016
122      1      1974
122      2      2017
123      0      2037
123      1      2016
123      2      2059
124      0      1993
124      1      1973
124      2      2016
125      0      1834
125      1      1833
125      2      1883
126      0      1806
126      1      1834
126      2      1856
127      0      1806
127      1      1785
127      2      1834
128      0      2018
128      1      2019
128      2      2061
129      0      2060
129      1      2018
129      2      2061
130      0      2037
130      1      2059
130      2      2081
131      0      2037
131      1      1993
131      2      2016
132      0      2080
132      1      2037
132      2      2081
133      0      2036
133      1      1992
133      2      1993
134      0      1974
134      1      1931
134      2      1975
135      0      1673
135      1      1669
135      2      1628
136      0      1723
136      1      1722
136      2      1675
137      0      1716
137      1      1715
137      2      1673
138      0      1883
138      1      1833
138      2      1836
139      0      1906
139      1      1882
139      2      1930
140      0      1950
140      1      1906
140      2      1930
141      0      1905
141      1      1856
141      2      1906
142      0      1785
142      1      1805
142      2      1756
143      0      1785
143      1      1806
143      2      1805
144      0      1734
144      1      1785
144      2      1756
145      0      1786
145      1      1834
145      2      1785
146      0      1856
146      1      1855
146      2      1806
147      0      1906
147      1      1856
147      2      1882
148      0      1855
148      1      1805
148      2      1806
149      0      1976
149      1      1961
149      2      2003
150      0      1887
150      1      1933
150      2      1932
151      0      1837
151      1      1819
151      2      1869
152      0      1869
152      1      1870
152      2      1917
153      0      1918
153      1      1962
153      2      1961
154      0      1933
154      1      1917
154      2      1961
155      0      2008
155      1      2007
155      2      1964
156      0      1965
156      1      1958
156      2      2001
157      0      1920
157      1      1965
157      2      1964
158      0      1921
158      1      1958
158      2      1965
159      0      2050
159      1      2049
159      2      2007
160      0      2045
160      1      2050
160      2      2008
161      0      1965
161      1      2001
161      2      2008
162      0      2046
162      1      2089
162      2      2045
163      0      2046
163      1      2088
163      2      2089
164      0      2008
164      1      2050
164      2      2007
165      0      2090
165      1      2091
165      2      2132
166      0      2048
166      1      2049
166      2      2091
167      0      2006
167      1      2007
167      2      2049
168      0      2004
168      1      2006
168      2      2048
169      0      2004
169      1      1960
169      2      1963
170      0      1962
170      1      2004
170      2      2005
171      0      1961
171      1      1962
171      2      2005
172      0      2003
172      1      1961
172      2      2005
173      0      2048
173      1      2047
173      2      2005
174      0      2019
174      1      2018
174      2      1976
175      0      1933
175      1      1887
175      2      1917
176      0      1918
176      1      1960
176      2      1962
177      0      1960
177      1      1919
177      2      1963
178      0      1916
178      1      1960
178      2      1918
179      0      1916
179      1      1871
179      2      1919
180      0      2123
180      1      2144
180      2      2166
181      0      2081
181      1      2123
181      2      2122
182      0      2081
182      1      2101
182      2      2123
183      0      1547
183      1      1544
183      2      1585
184      0      1775
184      1      1723
184      2      1725
185      0      1825
185      1      1775
185      2      1778
186      0      1776
186      1      1769
186      2      1775
187      0      1816
187      1      1867
187      2      1821
188      0      1770
188      1      1817
188      2      1816
189      0      1818
189      1      1822
189      2      1868
190      0      1776
190      1      1818
190      2      1769
191      0      1722
191      1      1775
191      2      1769
192      0      1823
192      1      1872
192      2      1871
193      0      1776
193      1      1823
193      2      1822
194      0      1825
194      1      1873
194      2      1823
195      0      1868
195      1      1916
195      2      1867
196      0      1818
196      1      1868
196      2      1817
197      0      1871
197      1      1916
197      2      1868
198      0      1822
198      1      1871
198      2      1868
199      0      1872
199      1      1919
199      2      1871
200      0      1715
200      1      1668
200      2      1669
201      0      1768
201      1      1715
201      2      1716
202      0      1714
202      1      1668
202      2      1715
203      0      1675
203      1      1630
203      2      1676
204      0      1722
204      1      1673
204      2      1675
205      0      1775
205      1      1722
205      2      1723
206      0      1769
