0      2      1
1      2      1.01832
2      1.98602      1.01631
3      1.98544      0.996573
4      1.97212      0.993459
5      2      1.0382
6      1.98163      1.02798
7      1.97344      1.01449
8      1.96585      1.00199
9      1.95881      0.990382
10      2      1.07828
11      1.98687      1.04395
12      2      1.05824
13      1.96775      1.03365
14      1.95198      1.00597
15      1.96085      1.01913
16      1.94549      0.98736
17      1.93634      1.00239
18      2      1.09832
19      1.97293      1.04977
20      1.97724      1.08833
21      1.97502      1.07001
22      1.95679      1.04027
23      1.9331      1.01366
24      1.94825      1.02378
25      1.93218      0.98441
26      1.92588      1.00022
27      1.91761      1.01991
28      2      1.15843
29      2      1.13839
30      2      1.11835
31      1.98707      1.14411
32      1.98674      1.10385
33      1.96421      1.09391
34      1.95593      1.06021
35      1.95298      1.07995
36      1.94583      1.04688
37      1.93611      1.03406
38      1.91892      1.0455
39      1.90857      1.03365
40      1.91886      0.98155
41      1.90887      0.998126
42      1.90472      1.01413
43      2      1.17847
44      2      1.1985
45      2      1.21854
46      2      1.23858
47      2      1.25862
48      2      1.27865
49      1.98689      1.16347
50      1.97476      1.12846
51      1.97389      1.1486
52      1.95067      1.09984
53      1.96257      1.11397
54      1.93509      1.06938
55      1.93794      1.08971
56      1.92317      1.0567
57      1.90628      1.04711
58      1.89589      1.03478
59      1.90554      0.978795
60      1.89213      1.00431
61      1.89443      0.985794
62      2      1.29869
63      2      1.31873
64      2      1.33877
65      2      1.3588
66      1.88577      1.02276
67      1.98646      1.18434
68      1.98615      1.20511
69      1.98673      1.22472
70      1.98587      1.24553
71      1.98527      1.26532
72      1.98475      1.2868
73      1.97292      1.17017
74      1.96134      1.13424
75      1.95976      1.1564
76      1.93589      1.10955
77      1.94892      1.12003
78      1.92389      1.09665
79      1.90935      1.06767
80      1.91978      1.08042
81      1.89141      1.05424
82      1.88069      1.04198
83      1.89223      0.976163
84      1.87592      1.01105
85      1.88302      0.992984
86      1.86662      1.01807
87      2      1.37884
88      1.98477      1.30662
89      1.98397      1.32726
90      1.98405      1.3476
91      1.98409      1.36748
92      1.87021      1.02999
93      1.97248      1.19048
94      1.97345      1.21086
95      1.97174      1.23244
96      1.9705      1.25308
97      1.97045      1.27365
98      1.96953      1.2945
99      1.95879      1.17859
100      1.94634      1.14532
101      1.94553      1.16574
102      1.92284      1.11308
103      1.93354      1.13264
104      1.91091      1.09988
105      1.88878      1.06682
106      1.89784      1.09162
107      1.89922      1.07633
108      2      1.91985
109      1.87656      1.05336
110      1.86557      1.04222
111      1.87891      0.973668
112      1.87372      0.985792
113      1.86069      1.0082
114      1.86833      0.998392
115      1.85732      1.02508
116      2      1.6794
117      2      1.61929
118      2      1.63933
119      2      1.65936
120      2      1.69944
121      2      1.71948
122      2      1.73951
123      2      1.75955
124      2      1.77959
125      2      1.79963
126      2      1.89981
127      2      1.81966
128      2      1.8397
129      2      1.85974
130      2      1.87978
131      2      1.39888
132      1.98412      1.38737
133      1.96793      1.31575
134      1.9681      1.33639
135      1.96817      1.35611
136      1.96759      1.37708
137      2      1.59925
138      2      1.57921
139      1.85485      1.03782
140      1.95814      1.19891
141      1.95584      1.22119
142      1.95418      1.2406
143      1.95567      1.26112
144      1.95314      1.30377
145      1.9543      1.28239
146      1.94231      1.1864
147      1.93289      1.15012
148      1.9318      1.17077
149      1.91257      1.12462
150      1.92016      1.13714
151      1.89446      1.11624
152      1.87477      1.06749
153      1.88346      1.09973
154      1.88616      1.0794
155      1.87253      1.08016
156      2      1.93989
157      2      1.95993
158      1.98667      1.93321
159      1.98571      1.91413
160      1.86174      1.06148
161      1.85055      1.05038
162      1.86559      0.971327
163      1.85827      0.987691
164      1.84704      1.01404
165      1.85164      0.997137
166      1.84435      1.0262
167      1.98552      1.61307
168      1.98522      1.69334
169      1.9856      1.67299
170      1.98571      1.63289
171      1.9856      1.65375
172      1.98545      1.7131
173      1.98571      1.73283
174      1.98556      1.75399
175      1.98556      1.77291
176      1.98571      1.81394
177      1.985      1.79336
178      1.985      1.8948
179      1.98615      1.83354
180      1.98545      1.85427
181      1.98545      1.87249
182      2      1.55918
183      2      1.41892
184      2      1.45899
185      2      1.43895
186      1.98383      1.40788
187      1.96695      1.39715
188      1.95215      1.32519
189      1.95215      1.34334
190      1.95237      1.36436
191      1.95042      1.38627
192      1.986      1.59324
193      1.98581      1.5734
194      1.83565      1.04199
195      1.94173      1.20923
196      1.9395      1.22841
197      1.93611      1.31214
198      1.93941      1.24944
199      1.93758      1.27107
200      1.93602      1.29284
201      1.92782      1.19467
202      1.91457      1.1613
203      1.91382      1.18228
204      1.90108      1.1491
205      1.89853      1.13263
206      1.88021      1.12504
207      1.86792      1.11339
208      1.85856      1.08144
209      1.8703      1.09283
210      2      2
211      2      1.97996
212      1.985      1.95492
213      1.98667      1.97328
214      1.97333      1.94657
215      1.97143      1.92844
216      1.96889      1.90649
217      1.84871      1.0643
218      1.83753      1.0529
219      1.84177      1.07336
220      1.84541      1.08488
221      1.85228      0.969154
222      1.84278      0.986316
223      1.83406      1.01481
224      1.83699      1.00323
225      1.82548      1.03107
226      1.972      1.60727
227      1.97043      1.70728
228      1.97143      1.62788
229      1.9712      1.68661
230      1.9712      1.66818
231      1.97143      1.64648
232      1.97091      1.72676
233      1.97143      1.74619
234      1.97053      1.76693
235      1.97111      1.78627
236      1.97143      1.82825
237      1.9725      1.80714
238      1.972      1.88779
239      1.97231      1.84741
240      1.97      1.86642
241      2      1.47903
242      1.98606      1.55311
243      2      1.53914
244      2      1.5191
245      2      1.49906
246      1.98355      1.42835
247      1.98395      1.46801
248      1.98358      1.44825
249      1.96773      1.41661
250      1.95065      1.40713
251      1.93621      1.33151
252      1.93501      1.3535
253      1.93389      1.37539
254      1.93406      1.39489
255      1.97161      1.58762
256      1.97212      1.56707
257      1.82035      1.05099
258      1.92745      1.21576
259      1.91908      1.32322
260      1.92717      1.23696
261      1.92073      1.30091
262      1.92252      1.25958
263      1.92259      1.2786
264      1.91331      1.20351
265      1.9002      1.17021
266      1.89984      1.18799
267      1.89122      1.15784
268      1.87846      1.14601
269      1.86687      1.12952
270      1.8547      1.11771
271      1.84936      1.10232
272      1.98      2
273      1.95714      1.94275
